,feature_ID,밝기,분류,명칭,위도,경도
348,Point_348,28.397,보안등,역삼1동834-72,37.4933118549,127.03494157600001
349,Point_349,28.397,보안등,역삼1동834-73,37.4934560308,127.03489188799999
350,Point_350,28.397,보안등,역삼1동834-52,37.493852535100004,127.034684005
351,Point_351,28.397,보안등,역삼1동834-75,37.493574985,127.034819572
352,Point_352,28.397,보안등,역삼1동834-54,37.493989381300004,127.03504592600001
353,Point_353,28.397,보안등,역삼1동793-24,37.4924969299,127.036316229
354,Point_354,28.397,보안등,역삼1동793-12,37.4928573077,127.03639782
355,Point_355,28.397,보안등,역삼1동 652-16,37.5073706664,127.036549634
356,Point_356,28.397,보안등,역삼1동 658-7,37.5069959029,127.036373015
357,Point_357,28.397,보안등,역삼1동 652-15,37.5075040598,127.03640493
358,Point_358,28.397,보안등,역삼1동 651-15,37.5071870406,127.035965946
359,Point_359,28.397,보안등,역삼1동 658-5,37.5070139827,127.036178492
360,Point_360,28.397,보안등,역삼1동 651-16,37.5071294312,127.035784958
361,Point_361,28.397,보안등,역삼1동 651-2,37.5073997955,127.03557698200001
362,Point_362,28.397,보안등,역삼1동 658-1,37.5068807703,127.035730552
363,Point_363,28.397,보안등,역삼1동748-18,37.4956684085,127.036530361
364,Point_364,28.397,보안등,역삼1동748-29,37.4956178848,127.036747455
365,Point_365,28.397,보안등,역삼1동745-19,37.496547596199996,127.037155015
366,Point_366,28.397,보안등,역삼1동746-16,37.4967565038,127.037553176
367,Point_367,28.397,보안등,역삼1동746-7,37.4970483404,127.03783377399999
368,Point_368,28.397,보안등,역삼1동746-9,37.497159956,127.038173086
369,Point_369,28.397,보안등,역삼1동746-29,37.4972105389,127.037779575
370,Point_370,28.397,보안등,역삼1동745-6,37.4972899627,127.03735441299999
371,Point_371,28.397,보안등,역삼1동738-32,37.4978304095,127.037847739
372,Point_372,28.397,보안등,역삼1동745-3,37.4975673908,127.03761238700001
373,Point_373,28.397,보안등,역삼1동738-4,37.4987533319,127.03692540899999
374,Point_374,28.397,보안등,역삼1동738-42,37.497697351199996,127.036929412
375,Point_375,28.397,보안등,역삼1동745-8,37.497369375,127.036960915
376,Point_376,28.397,보안등,역삼1동744-10,37.4968902194,127.03638168399999
377,Point_377,28.397,보안등,역삼1동745-20,37.496652229,127.036784149
378,Point_378,28.397,보안등,역삼1동744-9,37.4967496804,127.036322811
379,Point_379,28.397,보안등,역삼1동748,37.4962847291,127.036426623
380,Point_380,28.397,보안등,역삼1동748-1,37.496241427600005,127.03659849
381,Point_381,28.397,보안등,역삼1동748-23,37.4961116321,127.036761267
382,Point_382,28.397,보안등,역삼1동748-4,37.496003660999996,127.036277217
383,Point_383,28.397,보안등,역삼1동 624-10,37.5041322368,127.031006359
384,Point_384,28.397,보안등,역삼1동 624-38,37.5037935731,127.030567409
385,Point_385,28.397,보안등,역삼1동 624-45,37.5037825775,127.031268595
386,Point_386,28.397,보안등,역삼1동 624-15,37.5038437762,127.03153100200001
387,Point_387,28.397,보안등,역삼1동 624-12,37.5043663774,127.03146336399999
388,Point_388,28.397,보안등,역삼1동 612-8,37.5045068652,127.031721283
389,Point_389,28.397,보안등,역삼1동 612-7,37.5046906301,127.031870649
390,Point_390,28.397,보안등,역삼1동 610-7,37.5050689702,127.03217391
391,Point_391,28.397,보안등,역삼1동 612-6,37.5047915926,127.03168521299999
392,Point_392,28.397,보안등,역삼1동 612-5,37.5049285817,127.031549554
393,Point_393,28.397,보안등,역삼1동 613-24,37.5051917988,127.031083703
394,Point_394,28.397,보안등,역삼1동 611,37.5054476389,127.031255718
395,Point_395,28.397,보안등,역삼1동 605,37.5064025582,127.03180351700001
396,Point_396,28.397,보안등,역삼1동 610,37.5055879504,127.032169609
397,Point_397,28.397,보안등,역삼1동 611-3,37.5054727635,127.031644785
398,Point_398,28.397,보안등,역삼1동 652-13,37.5075039773,127.036671848
399,Point_399,28.397,보안등,역삼1동 635-13,37.499879887,127.029453013
400,Point_400,28.397,보안등,역삼1동 635-11,37.4999772964,127.02904592899999
401,Point_401,28.397,보안등,역삼1동 819-4,37.4995267409,127.02925836200001
402,Point_402,28.397,보안등,역삼1동 649-2,37.4997536061,127.03000936299999
403,Point_403,28.397,보안등,역삼1동 649-4,37.4998796428,127.030416535
404,Point_404,28.397,보안등,역삼1동 635-1,37.5009609621,127.029978181
405,Point_405,28.397,보안등,역삼1동 635-12,37.500042070300005,127.02944403
406,Point_406,28.397,보안등,역삼1동 635-9,37.5002511285,127.02934459299999
407,Point_407,28.397,보안등,역삼1동 635-6,37.5006656494,127.029109527
408,Point_408,28.397,보안등,역삼1동 622-10,37.502910881700004,127.029408966
409,Point_409,28.397,보안등,역삼1동 622-4,37.5030730357,127.02951760100001
410,Point_410,28.397,보안등,역삼1동 634,37.5031414154,127.02990214799999
411,Point_411,28.397,보안등,역삼1동 623-15,37.503426160500005,127.02979369100001
412,Point_412,28.397,보안등,역삼1동 623-14,37.5035234474,127.029879682
413,Point_413,28.397,보안등,역삼1동 623-17,37.5032278417,127.03017813299999
414,Point_414,28.397,보안등,역삼1동 623-19,37.503061973099996,127.030503778
415,Point_415,28.397,보안등,역삼1동 634-4,37.5028566378,127.03013727
416,Point_416,28.397,보안등,역삼1동 633-9,37.5024492459,127.030670907
417,Point_417,28.397,보안등,역삼1동 681-39,37.5089582502,127.04193411700001
418,Point_418,28.397,보안등,역삼1동 681-30,37.5088394582,127.04153592799999
419,Point_419,28.397,보안등,역삼1동 681-37,37.5090196033,127.041694373
420,Point_420,28.397,보안등,역삼1동 681-22,37.508753068000004,127.041232765
421,Point_421,28.397,보안등,역삼1동 681-29,37.5088034625,127.041409233
422,Point_422,28.397,보안등,역삼1동 681-23,37.5088684139,127.04118306299999
423,Point_423,28.397,보안등,역삼1동 681-21,37.5087134679,127.04110606799999
424,Point_424,28.397,보안등,역삼1동 687-4,37.5081189879,127.040576425
425,Point_425,28.397,보안등,역삼1동 687-11,37.5084936023,127.041164761
426,Point_426,28.397,보안등,역삼1동 686-12,37.5077438842,127.0413996
427,Point_427,28.397,보안등,역삼1동 687-9,37.5080719652,127.041069524
428,Point_428,28.397,보안등,역삼1동 687-3,37.5079531657,127.04068491299999
429,Point_429,28.397,보안등,역삼1동 686-4,37.507578274299995,127.04089734
430,Point_430,28.397,보안등,역삼1동 686,37.5076865041,127.040580715
431,Point_431,28.397,보안등,역삼1동 687-12,37.5083350003,127.041237059
432,Point_432,28.397,보안등,역삼1동 684,37.5086592015,127.041694172
433,Point_433,28.397,보안등,역삼1동 684-4,37.5082915228,127.041888503
434,Point_434,28.397,보안등,역삼1동 687-14,37.5081835587,127.041445083
435,Point_435,28.397,보안등,역삼1동799-18,37.4922582329,127.03892595200001
436,Point_436,28.397,보안등,역삼1동799-16,37.4921178269,127.03846452200001
437,Point_437,28.397,보안등,역삼1동794-30,37.492305377,127.038030399
438,Point_438,28.397,보안등,역삼1동794-27,37.4923667398,127.03773642700001
439,Point_439,28.397,보안등,역삼1동794-24,37.4925685465,127.03779532899999
440,Point_440,28.397,보안등,역삼1동794-29,37.4921937073,127.037858464
441,Point_441,28.397,보안등,역삼1동799-13,37.4918910268,127.037677387
442,Point_442,28.397,보안등,역삼1동799-10,37.491656798,127.037573239
443,Point_443,28.397,보안등,역삼1동799-5,37.4918190037,127.03749642700001
444,Point_444,28.397,보안등,역삼1동 623-22,37.5034404894,127.030137505
445,Point_445,28.397,보안등,역삼1동 623-12,37.503710821,127.030019994
446,Point_446,28.397,보안등,역삼1동 624-18,37.5039197582,127.030395555
447,Point_447,28.397,보안등,역삼1동 613-5,37.5042044899,127.030341385
448,Point_448,28.397,보안등,역삼1동 613-8,37.5043774585,127.030436455
449,Point_449,28.397,보안등,역삼1동 613-14,37.504665716999995,127.03068086100001
450,Point_450,28.397,보안등,역삼1동 613-10,37.5045973189,127.030377734
451,Point_451,28.397,보안등,역삼1동 613-20,37.5049503698,127.030929791
452,Point_452,28.397,보안등,역삼1동798-14,37.492629071399996,127.040052406
453,Point_453,28.397,보안등,역삼1동798-32,37.4923912942,127.039789938
454,Point_454,28.397,보안등,역삼1동798-25,37.4928094767,127.03944640000002
455,Point_455,28.397,보안등,역삼1동798-29,37.4924887529,127.0393422
456,Point_456,28.397,보안등,역삼1동795-41,37.4927557517,127.038428664
457,Point_457,28.397,보안등,역삼1동 686-1,37.5075927763,127.040648525
458,Point_458,28.397,보안등,역삼1동 653-4,37.5078819015,127.03824188200001
459,Point_459,28.397,보안등,역삼1동 652-10,37.5076155904,127.03702930200001
460,Point_460,28.397,보안등,역삼1동794-28,37.4921938127,127.037528276
461,Point_461,28.397,보안등,역삼1동794-32,37.4923666658,127.03796710600001
462,Point_462,28.397,보안등,역삼1동799-2,37.4917073974,127.037120955
463,Point_463,28.397,보안등,역삼1동794-2,37.4933904829,127.03710821899999
464,Point_464,28.397,보안등,역삼1동747-6,37.4959167081,127.03773368899999
465,Point_465,28.397,보안등,역삼1동747-8,37.496078892199996,127.037724724
466,Point_466,28.397,보안등,역삼1동747-14,37.4964138935,127.038263174
467,Point_467,28.397,보안등,역삼1동747-10,37.4962410719,127.037729329
468,Point_468,28.397,보안등,역삼1동749-9,37.495747988299996,127.03557597700001
469,Point_469,28.397,보안등,역삼1동747,37.496093429,127.03734477
470,Point_470,28.397,보안등,역삼1동747-1,37.495855566100005,127.037335605
471,Point_471,28.397,보안등,역삼1동748-20,37.4959927274,127.03667074200001
472,Point_472,28.397,보안등,역삼1동 633-26,37.5021356488,127.03085172700001
473,Point_473,28.397,보안등,역삼1동 633-24,37.5023806892,127.030978492
474,Point_474,28.397,보안등,역삼1동 633-22,37.5025932837,127.031141435
475,Point_475,28.397,보안등,역삼1동 633-21,37.5025212651,127.030906171
476,Point_476,28.397,보안등,역삼1동 633-4,37.502636628000005,127.03077503
477,Point_477,28.397,보안등,역삼1동 633-5,37.5028960917,127.03087465899999
478,Point_478,28.397,보안등,역삼1동 624-24,37.5032817173,127.03089291299999
479,Point_479,28.397,보안등,역삼1동 623-21,37.5031772748,127.030607872
480,Point_480,28.397,보안등,역삼1동 624-23,37.5034402729,127.030974406
481,Point_481,28.397,보안등,역삼1동 623-25,37.503346743200005,127.03030032299999
482,Point_482,28.397,보안등,역삼1동 624-39,37.5035953951,127.030399948
483,Point_483,28.397,보안등,역삼1동 613-17,37.5047918283,127.03079401
484,Point_484,28.397,보안등,역삼1동 613-19,37.505040514,127.030762445
485,Point_485,28.397,보안등,역삼1동 624,37.5046656093,127.03109253299999
486,Point_486,28.397,보안등,역삼1동 612-9,37.5046294492,127.031544904
487,Point_487,28.397,보안등,역삼1동 685-1,37.5079094325,127.042069252
488,Point_488,28.397,보안등,역삼1동 685-2,37.5077832709,127.042127994
489,Point_489,28.397,보안등,역삼1동 684-5,37.5083311188,127.04202424799999
490,Point_490,28.397,보안등,역삼1동 684-6,37.5084247782,127.042150975
491,Point_491,28.397,보안등,역삼1동 684-12,37.5084030764,127.042368119
492,Point_492,28.397,보안등,역삼1동 684-14,37.5086625169,127.042503989
493,Point_493,28.397,보안등,역삼1동 684-9,37.5087166746,127.04223257299999
494,Point_494,28.397,보안등,역삼1동 681-41,37.5091781177,127.04187090200001
495,Point_495,28.397,보안등,역삼1동 684-27,37.5088785861,127.042979144
496,Point_496,28.397,보안등,역삼1동 683-39,37.5089432062,127.04366684799999
497,Point_497,28.397,보안등,역삼1동 683-1,37.5090080233,127.04381618200001
498,Point_498,28.397,보안등,역삼1동 682-12,37.5095163268,127.043445498
499,Point_499,28.397,보안등,역삼1동 682-14,37.5093324853,127.043544923
500,Point_500,28.397,보안등,역삼1동 682-4,37.5092317189,127.04314674
501,Point_501,28.397,보안등,역삼1동 682-9,37.5096029046,127.043223865
502,Point_502,28.397,보안등,역삼1동 682,37.5096535648,127.04266289700001
503,Point_503,28.397,보안등,역삼1동 686-3,37.5073584197,127.04092436399999
504,Point_504,28.397,보안등,역삼1동748-7,37.495690121799996,127.03624087799999
505,Point_505,28.397,보안등,역삼1동749-15,37.495683041999996,127.035820206
506,Point_506,28.397,보안등,역삼1동749-6,37.496007493200004,127.03552634299999
507,Point_507,28.397,보안등,역삼1동749-21,37.4962236597,127.03577523
508,Point_508,28.397,보안등,역삼1동748-10,37.4954306928,127.03604172700001
509,Point_509,28.397,보안등,역삼1동748-14,37.4950991444,127.035969195
510,Point_510,28.397,보안등,역삼1동 624-41,37.5045791331,127.031015591
511,Point_511,28.397,보안등,역삼1동 624-9,37.5043087946,127.031155719
512,Point_512,28.397,보안등,역삼1동 690-27,37.5072283228,127.041928626
513,Point_513,28.397,보안등,역삼1동 690-35,37.5068929925,127.042367266
514,Point_514,28.397,보안등,역삼1동 690-17,37.506723813,127.04177905200001
515,Point_515,28.397,보안등,역삼1동 690-24,37.506921978,127.04193750200001
516,Point_516,28.397,보안등,역삼1동 690-20,37.507073524,127.041435422
517,Point_517,28.397,보안등,역삼1동 686-20,37.5073979364,127.041290832
518,Point_518,28.397,보안등,역삼1동 689-34,37.5070304884,127.040824657
519,Point_519,28.397,보안등,역삼1동 670-1,37.5039069037,127.03750247200001
520,Point_520,28.397,보안등,역삼1동 670-3,37.503708726999996,127.037362135
521,Point_521,28.397,보안등,역삼1동 689-26,37.5061363962,127.041670149
522,Point_522,28.397,보안등,역삼1동 690-15,37.506449808,127.042059385
523,Point_523,28.397,보안등,역삼1동 817-5,37.5004497622,127.027634745
524,Point_524,28.397,보안등,역삼1동 817-20,37.5003378778,127.028308721
525,Point_525,28.397,보안등,역삼1동 817-23,37.500373882199995,127.028458014
526,Point_526,28.397,보안등,역삼1동 817-27,37.500701783800004,127.02872503200001
527,Point_527,28.397,보안등,역삼1동 817-38,37.5008747901,127.028670815
528,Point_528,28.397,보안등,역삼1동 620-9,37.5009830821,127.027956121
529,Point_529,28.397,보안등,역삼1동 817-26,37.5004747171,127.028779229
530,Point_530,28.397,보안등,역삼1동 817-22,37.5001792398,127.02856198299999
531,Point_531,28.397,보안등,역삼1동791,37.494547138899996,127.03785512799999
532,Point_532,28.397,보안등,역삼1동790-20,37.4947057783,127.03766070799999
533,Point_533,28.397,보안등,역삼1동789-14,37.4948176692,127.037136065
534,Point_534,28.397,보안등,역삼1동791-2,37.4946551447,127.038212521
535,Point_535,28.397,보안등,역삼1동791-8,37.494564978,127.038416021
536,Point_536,28.397,보안등,역삼1동791-5,37.4947919505,127.038664917
537,Point_537,28.397,보안등,역삼1동791-6,37.4946657888,127.03872817799999
538,Point_538,28.397,보안등,역삼1동791-10,37.494471371399996,127.038112915
539,Point_539,28.397,보안등,역삼1동797-5,37.4948350019,127.03926201200001
540,Point_540,28.397,보안등,역삼1동797-1,37.4949071619,127.039022316
541,Point_541,28.397,보안등,역삼1동797-15,37.4944385002,127.039438211
542,Point_542,28.397,보안등,역삼1동796-3,37.4939845205,127.03905349799999
543,Point_543,28.397,보안등,역삼1동796-2,37.4939449225,127.038913258
544,Point_544,28.397,보안등,역삼1동796-6,37.4937359261,127.03880006899999
545,Point_545,28.397,보안등,역삼1동 682-1,37.5093399628,127.042807491
546,Point_546,28.397,보안등,역삼1동 684-21,37.508947138,127.042771074
547,Point_547,28.397,보안등,역삼1동 684-7,37.508691519,127.04202897399999
548,Point_548,28.397,보안등,역삼1동796-11,37.4936133087,127.03904425799999
549,Point_549,28.397,보안등,역삼1동795-3,37.493772127199996,127.03830705799999
550,Point_550,28.397,보안등,역삼1동792-59,37.4939703956,127.038162416
551,Point_551,28.397,보안등,역삼1동792-82,37.493934403400004,127.038013132
552,Point_552,28.397,보안등,역삼1동792-5,37.4932683136,127.035918562
553,Point_553,28.397,보안등,역삼1동792-76,37.4938839863,127.037890979
554,Point_554,28.397,보안등,역삼1동792-75,37.49405701,127.037796079
555,Point_555,28.397,보안등,역삼1동792-81,37.4937507757,127.03745668399999
556,Point_556,28.397,보안등,역삼1동794-5,37.493393966999996,127.037488168
557,Point_557,28.397,보안등,역삼1동795-8,37.4932568942,127.037863524
558,Point_558,28.397,보안등,역삼1동795-13,37.4932063505,127.03813488799999
559,Point_559,28.397,보안등,역삼1동794-12,37.4930947866,127.03763276
560,Point_560,28.397,보안등,역삼1동 619-10,37.5023850567,127.02791593
561,Point_561,28.397,보안등,역삼1동 622-22,37.5024101629,127.028427121
562,Point_562,28.397,보안등,역삼1동 622-21,37.5024966235,127.02857643700001
563,Point_563,28.397,보안등,역삼1동 622-17,37.5026082401,127.02901980600001
564,Point_564,28.397,보안등,역삼1동 622-16,37.5026911692,127.028870554
565,Point_565,28.397,보안등,역삼1동 622-11,37.502723515300005,127.029236991
566,Point_566,28.397,보안등,역삼1동 621-13,37.502446024499996,127.029159979
567,Point_567,28.397,보안등,역삼1동 621-33,37.501984657,127.029372414
568,Point_568,28.397,보안등,역삼1동 621-26,37.501959579099996,127.02876170399999
569,Point_569,28.397,보안등,역삼1동 620-24,37.5017395969,127.029318033
570,Point_570,28.397,보안등,역삼1동 620-21,37.501299967600005,127.02906906
571,Point_571,28.397,보안등,역삼1동 620-20,37.5014261173,127.029032919
572,Point_572,28.397,보안등,역삼1동 620-13,37.5013000318,127.02880668700001
573,Point_573,28.397,보안등,역삼1동 620-7,37.5012533538,127.028082884
574,Point_574,28.397,보안등,역삼1동 817-35,37.500705555100005,127.028028395
575,Point_575,28.397,보안등,역삼1동 817-1,37.5005975451,127.027557898
576,Point_576,28.397,보안등,역삼1동 817-25,37.5002548771,127.02875652600001
577,Point_577,28.397,보안등,역삼1동 817-17,37.4999883361,127.028105028
578,Point_578,28.397,보안등,역삼1동 817-16,37.5001144909,127.028046269
579,Point_579,28.397,보안등,역삼1동 690-40,37.5067235646,127.04247574600001
580,Point_580,28.397,보안등,역삼1동 690-41,37.5068784542,127.04270655799999
581,Point_581,28.397,보안등,역삼1동 690-14,37.5063200181,127.042185984
582,Point_582,28.397,보안등,역삼1동 689-23,37.505909287,127.041828361
583,Point_583,28.397,보안등,역삼1동 701,37.503861723200004,127.043161745
584,Point_584,28.397,보안등,역삼1동 703-5,37.5042505168,127.04435173899999
585,Point_585,28.397,보안등,역삼1동 703-8,37.5043188841,127.044641305
586,Point_586,28.397,보안등,역삼1동 704-45,37.504650127800005,127.04549651299999
587,Point_587,28.397,보안등,역삼1동 704-55,37.5047004196,127.04592178700001
588,Point_588,28.397,보안등,역삼1동 704-53,37.504743569,127.04617515
589,Point_589,28.397,보안등,역삼1동 704-51,37.5048804421,127.04637880899999
590,Point_590,28.397,보안등,역삼1동 697-45,37.5050244674,127.046722714
591,Point_591,28.397,보안등,역삼1동 696-5,37.5054134802,127.04727939700001
592,Point_592,28.397,보안등,역삼1동 696-18,37.505589908000005,127.04770023299999
593,Point_593,28.397,보안등,역삼1동 705-17,37.5050600218,127.04793513799999
594,Point_594,28.397,보안등,역삼1동 705-32,37.5050060367,127.047749625
595,Point_595,28.397,보안등,역삼1동 705-8,37.504894425100005,127.04746907299999
596,Point_596,28.397,보안등,역삼1동 705-5,37.5047972307,127.04718400700001
597,Point_597,28.397,보안등,역삼1동 681-50,37.5094049966,127.042359637
598,Point_598,28.397,보안등,역삼1동 818-3,37.4998152922,127.028317571
599,Point_599,28.397,보안등,역삼1동 819,37.4992062402,127.028199729
600,Point_600,28.397,보안등,역삼1동 818-12,37.4995846075,127.028430573
601,Point_601,28.397,보안등,역삼1동 818-10,37.4996854391,127.028765355
602,Point_602,28.397,보안등,역삼1동 819-3,37.4994547196,127.029018586
603,Point_603,28.397,보안등,역삼1동 681-13,37.508782022800006,127.0408799
604,Point_604,28.397,보안등,역삼1동 681-15,37.5090127175,127.04077144700001
605,Point_605,28.397,보안등,역삼1동 681-4,37.508576678000004,127.040635487
606,Point_606,28.397,보안등,역삼1동 681-6,37.5088109765,127.040527035
607,Point_607,28.397,보안등,역삼1동 680-1,37.5083102687,127.03978933799999
608,Point_608,28.397,보안등,역삼1동 681-1,37.5088687012,127.040350625
609,Point_609,28.397,보안등,역삼1동794-3,37.4934661219,127.03725299799999
610,Point_610,28.397,보안등,역삼1동792-46,37.4938950283,127.03716727
611,Point_611,28.397,보안등,역삼1동792-32,37.4936283927,127.036968117
612,Point_612,28.397,보안등,역삼1동794,37.4933292965,127.036845844
613,Point_613,28.397,보안등,역삼1동794-1,37.4933688999,127.03697703600001
614,Point_614,28.397,보안등,역삼1동794-16,37.4928821893,127.037506005
615,Point_615,28.397,보안등,역삼1동793-8,37.493149136,127.036714584
616,Point_616,28.397,보안등,역삼1동793-18,37.4928535832,127.03678680899999
617,Point_617,28.397,보안등,역삼1동794-9,37.4930517,127.037121621
618,Point_618,28.397,보안등,역삼1동793-22,37.4925653325,127.03655598799999
619,Point_619,28.397,보안등,역삼1동793-20,37.4926733846,127.036777675
620,Point_620,28.397,보안등,역삼1동793-30,37.4924715294,127.03687256100001
621,Point_621,28.397,보안등,역삼1동793-14,37.4927997251,127.036130926
622,Point_622,28.397,보안등,역삼1동794-20,37.4927055574,127.037614472
623,Point_623,28.397,보안등,역삼1동795-15,37.493022596100005,127.037976484
624,Point_624,28.397,보안등,역삼1동795-16,37.493087398600004,127.03819362899999
625,Point_625,28.397,보안등,역삼1동795-11,37.4931990383,127.03845603
626,Point_626,28.397,보안등,역삼1동796-8,37.493591808000005,127.038668822
627,Point_627,28.397,보안등,역삼1동796-26,37.4932854077,127.03884506799999
628,Point_628,28.397,보안등,역삼1동796-15,37.493397074499995,127.03902153
629,Point_629,28.397,보안등,역삼1동796-14,37.4934438729,127.039184389
630,Point_630,28.397,보안등,역삼1동796-13,37.4934834767,127.039306536
631,Point_631,28.397,보안등,역삼1동797-24,37.4936419709,127.039555395
632,Point_632,28.397,보안등,역삼1동797-21,37.4939915008,127.03973650799999
633,Point_633,28.397,보안등,역삼1동798-1,37.493209375,127.03988988200001
634,Point_634,28.397,보안등,역삼1동798-5,37.4930615747,127.03999383600001
635,Point_635,28.397,보안등,역삼1동798-24,37.4928094253,127.039600188
636,Point_636,28.397,보안등,역삼1동798-10,37.492931820500004,127.04002090600001
637,Point_637,28.397,보안등,역삼1동 613-18,37.505134262,127.030595099
638,Point_638,28.397,보안등,역삼1동 614-24,37.5050839047,127.030210548
639,Point_639,28.397,보안등,역삼1동 613-12,37.504846003400004,127.03035069200001
640,Point_640,28.397,보안등,역삼1동 613-6,37.504557745300005,127.03010176299999
641,Point_641,28.397,보안등,역삼1동 614-10,37.5045001886,127.02967649700001
642,Point_642,28.397,보안등,역삼1동 614-8,37.5043560595,127.029549773
643,Point_643,28.397,보안등,역삼1동 623-1,37.504172165599996,127.02990255899999
644,Point_644,28.397,보안등,역삼1동 623-9,37.5037973611,127.029848124
645,Point_645,28.397,보안등,역삼1동 623-7,37.503667644800004,127.029734977
646,Point_646,28.397,보안등,역삼1동 623-6,37.5036497153,127.029373066
647,Point_647,28.397,보안등,역삼1동 618-1,37.503646215100005,127.028952351
648,Point_648,28.397,보안등,역삼1동 670-7,37.5036005144,127.03765160399999
649,Point_649,28.397,보안등,역삼1동 670-8,37.5036617177,127.037855206
650,Point_650,28.397,보안등,역삼1동 671-29,37.5041445926,127.038054499
651,Point_651,28.397,보안등,역삼1동671-29,37.5041445926,127.038054499
652,Point_652,28.397,보안등,역삼1동 664-7,37.5047355349,127.03841670799999
653,Point_653,28.397,보안등,역삼1동 664-6,37.5048220446,127.038376038
654,Point_654,28.397,보안등,역삼1동 664-5,37.504980598,127.038448501
655,Point_655,28.397,보안등,역삼1동 663-19,37.5053879155,127.038254182
656,Point_656,28.397,보안등,역삼1동 664-1,37.505175195999996,127.038507411
657,Point_657,28.397,보안등,역삼1동 663-4,37.5056617314,127.038530281
658,Point_658,28.397,보안등,역삼1동 663,37.5056690715,127.038123131
659,Point_659,28.397,보안등,역삼1동 675-3,37.5046480787,127.041262174
660,Point_660,28.397,보안등,역삼1동 650-5,37.5072882493,127.03497975799999
661,Point_661,28.397,보안등,역삼1동616-14,37.503516741,127.027825875
662,Point_662,28.397,보안등,역삼1동 617-4,37.5031022998,127.027735246
663,Point_663,28.397,보안등,역삼1동 617-6,37.5032716558,127.027875546
664,Point_664,28.397,보안등,역삼1동 618-8,37.5032535497,127.028237442
665,Point_665,28.397,보안등,역삼1동 618-7,37.5031634036,127.028427406
666,Point_666,28.397,보안등,역삼1동 618-2,37.5035490187,127.028490886
667,Point_667,28.397,보안등,역삼1동 616-9,37.5039671157,127.028364377
668,Point_668,28.397,보안등,역삼1동 614-1,37.5039417504,127.028929846
669,Point_669,28.397,보안등,역삼1동 613-22,37.5053324196,127.03083947100001
670,Point_670,28.397,보안등,역삼1동 614-3,37.5039849229,127.02923748200001
671,Point_671,28.397,보안등,역삼1동 623-2,37.5040604855,127.029726085
672,Point_672,28.397,보안등,역삼1동 671-32,37.5042453925,127.038402885
673,Point_673,28.397,보안등,역삼1동 672-3,37.5041335674,127.03871044899999
674,Point_674,28.397,보안등,역삼1동 672-5,37.5038452012,127.038846014
675,Point_675,28.397,보안등,역삼1동 671-25,37.5034415686,127.03879152
676,Point_676,28.397,보안등,역삼1동 672-25,37.503513580500005,127.038999652
677,Point_677,28.397,보안등,역삼1동 671-22,37.5032469767,127.038714515
678,Point_678,28.397,보안등,역삼1동 671-16,37.503477743299996,127.038379873
679,Point_679,28.397,보안등,역삼1동 671-24,37.5035893572,127.038719215
680,Point_680,28.397,보안등,역삼1동 671-5,37.5038057591,127.03822623100001
681,Point_681,28.397,보안등,역삼1동 671-13,37.5034273325,127.03823961
682,Point_682,28.397,보안등,역삼1동 671-15,37.5031353612,127.03837969799999
683,Point_683,28.397,보안등,역삼1동 670-16,37.5031499452,127.037859471
684,Point_684,28.397,보안등,역삼1동 669-14,37.5029951293,127.037366303
685,Point_685,28.397,보안등,역삼1동 670-10,37.503459937399995,127.037714867
686,Point_686,28.397,보안등,역삼1동 669-12,37.5033447708,127.037203621
687,Point_687,28.397,보안등,역삼1동 670-4,37.5037699293,127.03757026
688,Point_688,28.397,보안등,역삼1동789-7,37.49472064,127.036235887
689,Point_689,28.397,보안등,역삼1동792-35,37.4940537399,127.036737643
690,Point_690,28.397,보안등,역삼1동792-34,37.4939239752,127.036800904
691,Point_691,28.397,보안등,역삼1동792-22,37.493794360500004,127.036380182
692,Point_692,28.397,보안등,역삼1동792-26,37.4940069548,127.036520505
693,Point_693,28.397,보안등,역삼1동792-36,37.4941835045,127.036674381
694,Point_694,28.397,보안등,역삼1동792-38,37.4940897379,127.036873357
695,Point_695,28.397,보안등,역삼1동792-45,37.494057181,127.037257815
696,Point_696,28.397,보안등,역삼1동792-42,37.4942735108,127.03697748200001
697,Point_697,28.397,보안등,역삼1동792-43,37.4943239146,127.03714486700001
698,Point_698,28.397,보안등,역삼1동792-52,37.494424730300004,127.037452497
699,Point_699,28.397,보안등,역삼1동792-55,37.494193986199996,127.037723776
700,Point_700,28.397,보안등,역삼1동792-57,37.4941146208,127.03796346799999
701,Point_701,28.397,보안등,역삼1동791-13,37.494370428,127.03820785200001
702,Point_702,28.397,보안등,역삼1동791-11,37.494431780999996,127.037945535
703,Point_703,28.397,보안등,역삼1동 622-7,37.5033326363,127.02906984799999
704,Point_704,28.397,보안등,역삼1동 622-6,37.5032497081,127.029214577
705,Point_705,28.397,보안등,역삼1동 622-5,37.50317399,127.029350261
706,Point_706,28.397,보안등,역삼1동 622-9,37.5030587728,127.028897839
707,Point_707,28.397,보안등,역삼1동 621-11,37.502251434099996,127.029051334
708,Point_708,28.397,보안등,역삼1동 621-7,37.5021433974,127.02870749
709,Point_709,28.397,보안등,역삼1동 621-4,37.502096639,127.028318433
710,Point_710,28.397,보안등,역삼1동 621-1,37.5019741927,127.027938395
711,Point_711,28.397,보안등,역삼1동 619-13,37.5019310411,127.027526722
712,Point_712,28.397,보안등,역삼1동 619-12,37.5020823794,127.027657966
